N,t,S,SH,Epi,D,proportion_cancer,sd_S,sd_SH,sd_Epi,sd_D,sd_in_proportion
6100,1,120570.39999999999,23287.928992855879,2468.7520502512562,-20819.176942604623,1.0,3207.5834891706249,619.53826589662538,45.105269900153893,582.82992999039061,0.0
1169,0,44523.5,8599.6240081597043,1156.8065226130652,-7442.8174855466377,0.0,1483.2664123480988,286.48990870272172,23.818179208844334,284.86011068606308,0.0
1169,1e-05,42993.400000000001,8304.0882866893517,1133.559095477387,-7170.5291912119646,0.0,1455.1638533168696,281.06195624310612,13.709206552141731,269.96504298426049,0.0
1879,0.1,84156.5,16254.65782884751,1746.8656281407034,-14507.792200706806,0.3778605641298563,4331.9533527036047,836.70803180652524,58.216279532277177,785.3130009973903,0.0
2589,0.2,101406.8,19586.518397490079,2042.0670301507539,-17544.451367339319,0.54847431440710703,3502.2925291871325,676.46072113818582,54.917251248220794,627.81001324455519,0.0
3299,0.3,106385.7,20548.182866236381,2131.8502462311558,-18416.332620005229,0.64565019702940274,4544.2730782821582,877.71715753768342,69.384375431563527,818.79770699248309,1.1102230246251565e-16
4009,0.4,111184.89999999999,21475.138643297039,2211.2518542713574,-19263.886789025681,0.70840608630581203,4336.226895585608,837.53345797400971,62.432072859213712,776.21606855297352,1.1102230246251565e-16
4719,0.5,112007.89999999999,21634.099429369911,2227.404547738694,-19406.694881631214,0.75227802500529772,4083.6582974093217,788.75034387507208,54.847172001644537,744.91855196327924,0.0
5429,0.6,116264.5,22456.253113449839,2295.562185929648,-20160.690927520187,0.78467489408730895,3866.2921578690871,746.76651348996802,65.171163235299886,689.36588562615407,0.0
6139,0.7,114875.10000000001,22187.893312514665,2291.0869899497488,-19896.806322564913,0.80957810718358036,2067.2724276205108,399.28948981935196,40.510603581276833,371.23979512278208,0.0
6849,0.8,116656.39999999999,22531.947806113214,2317.4752311557781,-20214.472574957435,0.82931814863483733,3168.3682614241675,611.96392394206373,52.536821744889522,563.70503921112436,1.1102230246251565e-16
7100,0.9,121373.7,23443.084763757866,2410.7020000000002,-21032.382763757865,0.90000000000000013,3156.9053850250248,609.74989254101411,38.816542086082649,588.64655540977265,1.1102230246251565e-16
7100,1,120876.2,23346.993644594739,2451.7863366834176,-20895.207307911322,1.0,2557.8973317942218,494.0526981235808,35.48907634123178,467.86816152692904,0.0
1169,0,44598.300000000003,8614.0714769303595,1130.767175879397,-7483.3043010509627,0.0,1814.8956471378731,350.54342492012978,26.208804039356707,329.72376013580225,0.0
